SPECTRUM-OV-002_S1_CD45N_RIGHT_OVARY	SPECTRUM-OV-002_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-002_S1_CD45P_RIGHT_OVARY	SPECTRUM-OV-003_S1_UNSORTED_INFRACOLIC_OMENTUM	SPECTRUM-OV-003_S1_UNSORTED_LEFT_ADNEXA	SPECTRUM-OV-003_S1_UNSORTED_LEFT_UPPER_QUADRANT	SPECTRUM-OV-003_S1_UNSORTED_PELVIC_PERITONEUM	SPECTRUM-OV-003_S1_UNSORTED_RIGHT_ADNEXA	SPECTRUM-OV-003_S1_UNSORTED_RIGHT_UPPER_QUADRANT	SPECTRUM-OV-007_S1_CD45N_ANTERIOR_ABDOMINAL_WALL	SPECTRUM-OV-007_S1_CD45N_BOWEL	SPECTRUM-OV-007_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-007_S1_CD45N_LEFT_ADNEXA	SPECTRUM-OV-007_S1_CD45N_PELVIC_PERITONEUM	SPECTRUM-OV-007_S1_CD45N_RIGHT_ADNEXA	SPECTRUM-OV-007_S1_CD45P_ANTERIOR_ABDOMINAL_WALL	SPECTRUM-OV-007_S1_CD45P_ASCITES	SPECTRUM-OV-007_S1_CD45P_BOWEL	SPECTRUM-OV-007_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-007_S1_CD45P_LEFT_ADNEXA	SPECTRUM-OV-007_S1_CD45P_PELVIC_PERITONEUM	SPECTRUM-OV-008_S1_CD45N_BOWEL	SPECTRUM-OV-008_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-008_S1_CD45P_BOWEL	SPECTRUM-OV-008_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-009_S1_CD45N_BOWEL	SPECTRUM-OV-009_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-009_S1_CD45N_LEFT_OVARY	SPECTRUM-OV-009_S1_CD45N_LEFT_UPPER_QUADRANT	SPECTRUM-OV-009_S1_CD45N_PELVIC_PERITONEUM	SPECTRUM-OV-009_S1_CD45N_RIGHT_OVARY	SPECTRUM-OV-009_S1_CD45N_RIGHT_UPPER_QUADRANT	SPECTRUM-OV-009_S1_CD45P_ASCITES	SPECTRUM-OV-009_S1_CD45P_BOWEL	SPECTRUM-OV-009_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-009_S1_CD45P_LEFT_OVARY	SPECTRUM-OV-009_S1_CD45P_LEFT_UPPER_QUADRANT	SPECTRUM-OV-009_S1_CD45P_PELVIC_PERITONEUM	SPECTRUM-OV-009_S1_CD45P_RIGHT_OVARY	SPECTRUM-OV-009_S1_CD45P_RIGHT_UPPER_QUADRANT	SPECTRUM-OV-014_S1_CD45N_ASCITES	SPECTRUM-OV-014_S1_CD45N_BOWEL	SPECTRUM-OV-014_S1_CD45N_LEFT_OVARY	SPECTRUM-OV-014_S1_CD45N_PELVIC_PERITONEUM	SPECTRUM-OV-014_S1_CD45N_RIGHT_UPPER_QUADRANT	SPECTRUM-OV-014_S1_CD45P_ASCITES	SPECTRUM-OV-014_S1_CD45P_BOWEL	SPECTRUM-OV-014_S1_CD45P_LEFT_OVARY	SPECTRUM-OV-014_S1_CD45P_PELVIC_PERITONEUM	SPECTRUM-OV-014_S1_CD45P_RIGHT_UPPER_QUADRANT	SPECTRUM-OV-022_S1_CD45N_BOWEL	SPECTRUM-OV-022_S1_CD45N_LEFT_ADNEXA	SPECTRUM-OV-022_S1_CD45N_RIGHT_ADNEXA	SPECTRUM-OV-022_S1_CD45P_ASCITES	SPECTRUM-OV-022_S1_CD45P_BOWEL	SPECTRUM-OV-022_S1_CD45P_LEFT_ADNEXA	SPECTRUM-OV-022_S1_CD45P_RIGHT_ADNEXA	SPECTRUM-OV-024_S1_CD45N_ASCITES	SPECTRUM-OV-024_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-024_S1_CD45N_LEFT_UPPER_QUADRANT	SPECTRUM-OV-024_S1_CD45N_PELVIC_PERITONEUM	SPECTRUM-OV-024_S1_CD45P_ASCITES	SPECTRUM-OV-024_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-024_S1_CD45P_LEFT_UPPER_QUADRANT	SPECTRUM-OV-024_S1_CD45P_PELVIC_PERITONEUM	SPECTRUM-OV-025_S1_CD45N_BOWEL	SPECTRUM-OV-025_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-025_S1_CD45P_BOWEL	SPECTRUM-OV-025_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-025_S1_CD45P_RIGHT_OVARY	SPECTRUM-OV-026_S1_CD45N_ASCITES	SPECTRUM-OV-026_S1_CD45N_BOWEL	SPECTRUM-OV-026_S1_CD45N_LEFT_ADNEXA	SPECTRUM-OV-026_S1_CD45N_RIGHT_OVARY	SPECTRUM-OV-026_S1_CD45P_ASCITES	SPECTRUM-OV-026_S1_CD45P_BOWEL	SPECTRUM-OV-026_S1_CD45P_LEFT_ADNEXA	SPECTRUM-OV-026_S1_CD45P_RIGHT_OVARY	SPECTRUM-OV-031_S1_CD45N_INFRARENAL_LYMPH_NODE	SPECTRUM-OV-031_S1_CD45N_LEFT_FALLOPIAN_TUBE	SPECTRUM-OV-031_S1_CD45P_INFRARENAL_LYMPH_NODE	SPECTRUM-OV-031_S1_CD45P_LEFT_FALLOPIAN_TUBE	SPECTRUM-OV-036_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-036_S1_CD45N_LEFT_ADNEXA	SPECTRUM-OV-036_S1_CD45N_RIGHT_ADNEXA	SPECTRUM-OV-036_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-036_S1_CD45P_LEFT_ADNEXA	SPECTRUM-OV-036_S1_CD45P_PELVIC_PERITONEUM	SPECTRUM-OV-036_S1_CD45P_RIGHT_ADNEXA	SPECTRUM-OV-037_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-037_S1_CD45N_LEFT_OVARY	SPECTRUM-OV-037_S1_CD45P_ASCITES	SPECTRUM-OV-037_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-037_S1_CD45P_LEFT_OVARY	SPECTRUM-OV-037_S1_CD45P_LUQ_OMENTUM	SPECTRUM-OV-041_S1_CD45N_ASCITES	SPECTRUM-OV-041_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-041_S1_CD45N_RIGHT_FALLOPIAN_TUBE	SPECTRUM-OV-041_S1_CD45P_ASCITES	SPECTRUM-OV-041_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-041_S1_CD45P_RIGHT_FALLOPIAN_TUBE	SPECTRUM-OV-042_S1_CD45N_ASCITES	SPECTRUM-OV-042_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-042_S1_CD45N_PELVIC_PERITONEUM	SPECTRUM-OV-042_S1_CD45N_RIGHT_DIAPHRAGM	SPECTRUM-OV-042_S1_CD45P_ASCITES	SPECTRUM-OV-042_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-042_S1_CD45P_PELVIC_PERITONEUM	SPECTRUM-OV-042_S1_CD45P_RIGHT_DIAPHRAGM	SPECTRUM-OV-045_S1_CD45N_LEFT_OVARY	SPECTRUM-OV-045_S1_CD45N_RIGHT_OVARY	SPECTRUM-OV-045_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-045_S1_CD45P_LEFT_OVARY	SPECTRUM-OV-045_S1_CD45P_PELVIC_IMPLANT	SPECTRUM-OV-045_S1_CD45P_RIGHT_OVARY	SPECTRUM-OV-049_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-049_S1_CD45N_RIGHT_ADNEXA	SPECTRUM-OV-049_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-049_S1_CD45P_RIGHT_ADNEXA	SPECTRUM-OV-050_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-050_S1_CD45N_LEFT_OVARY	SPECTRUM-OV-050_S1_CD45N_RIGHT_OVARY	SPECTRUM-OV-050_S1_CD45P_ASCITES	SPECTRUM-OV-050_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-050_S1_CD45P_LEFT_OVARY	SPECTRUM-OV-050_S1_CD45P_RIGHT_OVARY	SPECTRUM-OV-051_S1_CD45N_BOWEL	SPECTRUM-OV-051_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-051_S1_CD45N_LEFT_ADNEXA	SPECTRUM-OV-051_S1_CD45P_ASCITES	SPECTRUM-OV-051_S1_CD45P_LEFT_ADNEXA	SPECTRUM-OV-052_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-052_S1_CD45N_LEFT_ADNEXA	SPECTRUM-OV-052_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-052_S1_CD45P_LEFT_ADNEXA	SPECTRUM-OV-053_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-053_S1_CD45N_LEFT_OVARY	SPECTRUM-OV-053_S1_CD45N_RIGHT_DIAPHRAGM	SPECTRUM-OV-053_S1_CD45N_RIGHT_OVARY	SPECTRUM-OV-053_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-053_S1_CD45P_LEFT_OVARY	SPECTRUM-OV-053_S1_CD45P_RIGHT_DIAPHRAGM	SPECTRUM-OV-053_S1_CD45P_RIGHT_OVARY	SPECTRUM-OV-054_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-054_S1_CD45P_ASCITES	SPECTRUM-OV-054_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-054_S1_CD45P_RIGHT_OVARY	SPECTRUM-OV-065_S1_CD45N_ASCITES	SPECTRUM-OV-065_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-065_S1_CD45N_RIGHT_FALLOPIAN_TUBE	SPECTRUM-OV-065_S1_CD45N_RIGHT_OVARY	SPECTRUM-OV-065_S1_CD45P_ASCITES	SPECTRUM-OV-065_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-065_S1_CD45P_RIGHT_OVARY	SPECTRUM-OV-067_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-067_S1_CD45N_LARGE_BOWEL	SPECTRUM-OV-067_S1_CD45P_RIGHT_OVARY_AND_TUBE	SPECTRUM-OV-068_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-068_S1_CD45N_LARGE_BOWEL	SPECTRUM-OV-068_S1_CD45P_ASCITES	SPECTRUM-OV-068_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-068_S1_CD45P_LARGE_BOWEL	SPECTRUM-OV-070_S1_CD45N_HEPATIC_SURFACE	SPECTRUM-OV-070_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-070_S1_CD45N_PELVIS	SPECTRUM-OV-070_S1_CD45P_ASCITES	SPECTRUM-OV-070_S1_CD45P_HEPATIC_SURFACE	SPECTRUM-OV-070_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-070_S1_CD45P_PELVIS	SPECTRUM-OV-071_S1_CD45N_ASCITES	SPECTRUM-OV-071_S1_CD45N_LEFT_OVARY	SPECTRUM-OV-071_S1_CD45N_PELVIC_PERITONEAL_TUMOUR	SPECTRUM-OV-071_S1_CD45N_RIGHT_OVARY	SPECTRUM-OV-071_S1_CD45P_ASCITES	SPECTRUM-OV-071_S1_CD45P_LEFT_OVARY	SPECTRUM-OV-071_S1_CD45P_PELVIC_PERITONEAL_TUMOUR	SPECTRUM-OV-071_S1_CD45P_RIGHT_OVARY	SPECTRUM-OV-075_S1_CD45N_ASCITES	SPECTRUM-OV-075_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-075_S1_CD45N_LEFT_FALLOPIAN_TUBE	SPECTRUM-OV-075_S1_CD45N_RIGHT_ADNEXA	SPECTRUM-OV-075_S1_CD45P_ASCITES	SPECTRUM-OV-075_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-075_S1_CD45P_LEFT_FALLOPIAN_TUBE	SPECTRUM-OV-075_S1_CD45P_RIGHT_ADNEXA	SPECTRUM-OV-077_S1_CD45N_ASCITES	SPECTRUM-OV-077_S1_CD45N_CECUM	SPECTRUM-OV-077_S1_CD45N_LEFT_OVARY	SPECTRUM-OV-077_S1_CD45P_ASCITES	SPECTRUM-OV-077_S1_CD45P_CECUM	SPECTRUM-OV-077_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-077_S1_CD45P_LEFT_OVARY	SPECTRUM-OV-080_S1_CD45N_ASCITES	SPECTRUM-OV-080_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-080_S1_CD45N_LEFT_ADNEXA	SPECTRUM-OV-080_S1_CD45P_ASCITES	SPECTRUM-OV-080_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-080_S1_CD45P_LEFT_ADNEXA	SPECTRUM-OV-080_S1_CD45P_PELVIC_PERITONEUM	SPECTRUM-OV-081_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-081_S1_CD45N_LEFT_ADNEXA	SPECTRUM-OV-081_S1_CD45N_RIGHT_ADNEXA	SPECTRUM-OV-081_S1_CD45P_ASCITES	SPECTRUM-OV-081_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-081_S1_CD45P_RIGHT_ADNEXA	SPECTRUM-OV-082_S1_CD45N_BOWEL	SPECTRUM-OV-082_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-082_S1_CD45N_LEFT_ADNEXA	SPECTRUM-OV-082_S1_CD45N_RIGHT_ADNEXA	SPECTRUM-OV-082_S1_CD45P_BOWEL	SPECTRUM-OV-082_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-082_S1_CD45P_LEFT_ADNEXA	SPECTRUM-OV-082_S1_CD45P_RIGHT_ADNEXA	SPECTRUM-OV-083_S1_CD45N_ASCITES	SPECTRUM-OV-083_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-083_S1_CD45N_LEFT_ADNEXA	SPECTRUM-OV-083_S1_CD45N_RIGHT_ADNEXA	SPECTRUM-OV-083_S1_CD45P_ASCITES	SPECTRUM-OV-083_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-083_S1_CD45P_LEFT_ADNEXA	SPECTRUM-OV-090_S1_CD45N_BOWEL	SPECTRUM-OV-090_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-090_S1_CD45P_BOWEL	SPECTRUM-OV-090_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-105_S1_CD45N_ASCITES	SPECTRUM-OV-105_S1_CD45N_BLADDER	SPECTRUM-OV-105_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-105_S1_CD45N_RIGHT_UPPER_QUADRANT	SPECTRUM-OV-105_S1_CD45P_ASCITES	SPECTRUM-OV-105_S1_CD45P_BLADDER	SPECTRUM-OV-105_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-105_S1_CD45P_RIGHT_UPPER_QUADRANT	SPECTRUM-OV-107_S1_CD45N_ASCITES	SPECTRUM-OV-107_S1_CD45N_BOWEL	SPECTRUM-OV-107_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-107_S1_CD45N_RIGHT_ADNEXA	SPECTRUM-OV-107_S1_CD45P_ASCITES	SPECTRUM-OV-107_S1_CD45P_BOWEL	SPECTRUM-OV-107_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-107_S1_CD45P_RIGHT_ADNEXA	SPECTRUM-OV-110_S1_CD45N_BOWEL	SPECTRUM-OV-110_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-110_S1_CD45N_PELVIC_PERITONEUM	SPECTRUM-OV-110_S1_CD45P_BOWEL	SPECTRUM-OV-110_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-110_S1_CD45P_PELVIC_PERITONEUM	SPECTRUM-OV-112_S1_CD45N_ASCITES	SPECTRUM-OV-112_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-112_S1_CD45N_LEFT_ADNEXA	SPECTRUM-OV-112_S1_CD45N_PELVIC_PERITONEUM	SPECTRUM-OV-112_S1_CD45P_ASCITES	SPECTRUM-OV-112_S1_CD45P_LEFT_ADNEXA	SPECTRUM-OV-112_S1_CD45P_PELVIC_PERITONEUM	SPECTRUM-OV-115_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-115_S1_CD45N_LEFT_ADNEXA	SPECTRUM-OV-115_S1_CD45N_RIGHT_ADNEXA	SPECTRUM-OV-115_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-115_S1_CD45P_LEFT_ADNEXA	SPECTRUM-OV-115_S1_CD45P_PELVIC_PERITONEUM	SPECTRUM-OV-115_S1_CD45P_RIGHT_ADNEXA	SPECTRUM-OV-116_S1_CD45N_ASCITES	SPECTRUM-OV-116_S1_CD45N_INFRACOLIC_OMENTUM	SPECTRUM-OV-116_S1_CD45N_RIGHT_ADNEXA	SPECTRUM-OV-116_S1_CD45N_RIGHT_PARACOLIC_GUTTER	SPECTRUM-OV-116_S1_CD45P_ASCITES	SPECTRUM-OV-116_S1_CD45P_INFRACOLIC_OMENTUM	SPECTRUM-OV-116_S1_CD45P_RIGHT_ADNEXA	SPECTRUM-OV-116_S1_CD45P_RIGHT_PARACOLIC_GUTTER	SPECTRUM-OV-118_S1_CD45N_LEFT_ADNEXA	SPECTRUM-OV-118_S1_CD45N_PELVIC_PERITONEUM	SPECTRUM-OV-118_S1_CD45N_RIGHT_ADNEXA	SPECTRUM-OV-118_S1_CD45P_LEFT_ADNEXA	SPECTRUM-OV-118_S1_CD45P_PELVIC_PERITONEUM	SPECTRUM-OV-118_S1_CD45P_RIGHT_ADNEXA
ACB	1.72747448429627e-09	0.0201997382202979	0.0199617500998935	3.86082289571084e-09	6.59432526501846e-10	7.50774673506293e-10	7.07056503250775e-09	6.07559200630868e-09	3.7744630231129e-09	1.01055923673658e-08	3.60692309988533e-09	7.19454371464142e-09	2.16502212914826e-10	1.02829811882524e-09	3.68993901994075e-10	4.00773686027733e-09	7.76924544277552e-09	7.88742459967097e-09	3.59972814629707e-10	3.57717193515818e-10	2.66593157786758e-09	0.139110393419024	0.112212049141039	0.111201076330573	0.110868403122337	4.7018421640717e-10	9.78288364584492e-11	5.95496118882273e-11	3.88016101000464e-10	3.50056411273971e-11	3.61556618187774e-10	2.05082169497404e-10	1.062909473808e-09	4.68803247574687e-10	6.08005685289228e-10	8.57386627221558e-10	2.42330449449326e-10	1.13306175474231e-10	1.13392936842807e-09	1.07484962127431e-09	1.83727719841212e-09	2.79107791342934e-10	5.08609720463273e-10	1.64718498885988e-10	1.05058682994024e-10	7.31887956810097e-11	5.62821250859609e-11	5.79077437950244e-11	3.40281949746351e-10	9.42465510389877e-11	1.21594176609989e-08	1.35120471416324e-08	1.58281122255421e-09	5.42010100102745e-09	1.19997914294058e-07	0.00901036805343476	0.00956087216122746	1.90907789591374e-09	0.00546516457385798	6.46297250318305e-08	0.00115751001812168	2.20054244146038e-09	0.0208008868658406	2.60937848943766e-09	0.00158011272077992	3.13871352982031e-10	3.68459979790476e-10	4.53732338773794e-10	3.30001580933379e-09	1.03282695855475e-09	2.37539319618819e-10	8.73420085342369e-11	2.23575121135884e-10	1.41395193341536e-10	7.00151924731305e-10	9.25617583058348e-10	1.09332684815656e-09	2.46580556494012e-10	0.247355776586869	0.181935236388474	0.157187271914389	0.362818340694865	9.85067467797617e-09	1.09867270732084e-08	9.13036141373905e-09	3.60834503646714e-09	7.97473776845764e-10	2.05459172358482e-09	3.49805155174886e-10	1.00920475476968e-08	7.16076769053676e-09	3.12619478137037e-09	3.66721680401754e-09	8.45902995620655e-10	7.33992287317592e-09	1.53301099418197e-09	6.81237802912417e-11	6.25515355014181e-10	2.23032617122988e-10	5.23923393195029e-10	1.75654160818016e-10	6.98940528209047e-10	2.6174024563566e-10	1.49869835565496e-11	2.3304020191679e-10	1.01299529015441e-10	4.44609828778198e-10	6.80782393215362e-10	1.2476987022622e-09	2.22160290776416e-10	4.6325815073731e-11	1.28871735754499e-10	8.57890673020423e-11	1.42294549114459e-09	1.24142483606595e-10	8.24681268289976e-10	5.27187844392366e-10	3.44908394036148e-10	2.00354368625618e-09	2.24302277954715e-10	7.43537072560925e-11	7.24644128412208e-10	7.35221249440975e-11	2.83016922208211e-09	8.44074938803501e-10	5.89705728925663e-10	0.0195377960870602	0.023517239264561	0.000142602154548935	0.00990736517960004	0.0124615483657351	2.00797025264872e-09	3.83250445205924e-10	3.09034152902136e-10	4.15218683968965e-09	7.64167994490423e-10	1.86875353385121e-10	1.94333002902193e-09	6.20049980395759e-10	8.21578592598228e-09	2.41536729944428e-08	6.66203802032568e-09	7.26358478172446e-08	7.3888339334113e-11	6.99473876085662e-11	9.1674107720787e-10	3.87228424584431e-10	7.80945033413273e-10	1.04600312965664e-09	1.40387357511722e-09	3.32674802733447e-08	8.0166002204421e-09	1.96592899295449e-09	3.09163154533422e-10	2.62333875270008e-11	2.62867909261948e-11	8.1751706841425e-11	1.73456934335517e-08	8.97451407575089e-09	2.66263039149634e-08	2.62490333573157e-07	0.0176759348258572	1.6586294965627e-10	1.35845038990913e-10	2.16110297611809e-10	3.30812859668924e-10	0.00530858992665119	0.00791174625805313	0.0036989345038874	1.35732137674938e-10	9.85398357965421e-10	1.37735865780904e-10	4.93868597442421e-10	2.20264884999782e-09	3.94901281720407e-09	0.00313806564340932	2.05402317843828e-08	1.84490075182651e-09	5.44042265127151e-09	1.84775335643371e-09	8.81154136527543e-10	4.94672059866641e-10	2.69876403401644e-09	2.8201821020344e-09	1.47102819167867e-08	6.65891461180728e-09	5.34432743343822e-10	2.2460411707103e-10	0.00279619724565282	0.0100554613888036	6.7780652423753e-08	4.02711711506539e-09	2.00285255510347e-09	9.17571812699901e-10	0.00522187971252339	1.14061106423874e-09	7.48775147140386e-09	8.86124433098715e-09	6.85071364432887e-10	0.158565114038516	0.162341808336734	0.152574324970544	0.151164589347619	0.0214845304180865	6.15452345459039e-09	5.75575410738093e-10	1.64777188043167e-10	1.30444865572609e-09	2.1458455310459e-09	7.61444939302838e-11	4.63557735477679e-10	8.98908309797196e-10	1.39907711900368e-10	1.13365223030754e-09	3.92775981414969e-10	4.22679722062924e-09	4.79053149688301e-09	6.78989987062358e-09	1.12298678930812e-08	5.35543037860316e-09	1.66455375960333e-10	2.74458023412312e-11	1.23104807346675e-10	4.5277375314993e-10	1.02507410145297e-09	3.28510364763373e-09	1.24109262432169e-09	6.33953611186828e-11	9.98415153597753e-10	1.46371559011712e-09	6.50205335809966e-10	2.36657892726271e-09	1.27882617618489e-09	3.43184731813771e-11	5.46634890433453e-10	4.54973548685052e-10	4.22336496685332e-11	2.30514197027826e-11	6.95316012692733e-10	2.1240318565922e-10	7.61347077747572e-09	1.62577612434915e-09	1.67058596488493e-09	0.00539508449798286	0.00463043611993617	0.00402307019515636	2.97565711493277e-10	1.00484564743141e-08	1.99721570454628e-09	8.85639029647380e-09	0.00120957272137069	0.00562430696802919	0.00426834444717645	9.35489239863587e-10	3.42827880776188e-10	5.13488112922883e-10	3.59205764588679e-11	4.18199029672278e-10	4.34889264171764e-10	4.94084622579644e-10	1.95970513603132e-09	7.47908621398716e-10	4.56192824477819e-11	7.9734046518173e-10	3.38561025878705e-10	8.26298322777168e-09	7.24998164903453e-09	1.00413106697155e-09	9.7211197687655e-10	1.89695599744128e-10	1.14474793253762e-10	-5.58551000616662e-11	-7.31686615793096e-11	1.68654844491616e-10
